OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating,OrderYear,OrderMonth,OrderMonthName,TotalCost,Profit,ProfitMarginPct
ORD105517,2024-03-10,Electronics,Bluetooth Speaker,Central,Online,Cash,8,107.98,81.03,863.84,46,5,2024,3,March,648.24,215.6,24.96
ORD110170,2023-10-26,Electronics,Laptop Stand,Central,Online,Cash,7,110.66,80.12,774.62,59,4,2023,10,October,560.84,213.78,27.6
ORD109356,2024-01-17,Electronics,Usb-C Hub,Central,In-Store,Credit Card,8,480.67,198.36,3845.36,56,1,2024,1,January,1586.88,2258.48,58.73
ORD103311,2023-03-10,Home & Kitchen,Bedsheet Set,North,Online,Debit Card,9,383.01,168.06,3447.09,25,5,2023,3,March,1512.54,1934.55,56.12
ORD109255,2023-09-05,Electronics,Smartwatch,North,In-Store,Cash,2,272.4,114.6,544.8,53,3,2023,9,September,229.2,315.6,57.93
ORD106822,2024-12-22,Sports,Yoga Mat,Central,In-Store,Credit Card,9,487.49,321.39,4387.41,61,1,2024,12,December,2892.51,1494.9,34.07
ORD103755,2023-03-01,Beauty,Shampoo,North,Online,Upi,7,371.7,238.11,2601.9,18,1,2023,3,March,1666.77,935.13,35.94
ORD101803,2024-03-02,Clothing,Denim Jacket,West,Online,Credit Card,7,285.1,218.59,1995.7,18,3,2024,3,March,1530.13,465.57,23.33
ORD104056,2023-12-17,Clothing,Wool Sweater,East,In-Store,Upi,5,357.53,188.36,1787.65,60,3,2023,12,December,941.8,845.85,47.32
ORD103631,2024-12-31,Toys,Puzzle Set,Central,Online,Net Banking,9,45.23,18.47,407.07,41,5,2024,12,December,166.23,240.84,59.16
ORD101984,2024-07-30,Electronics,Storage Boxes,North,In-Store,Debit Card,8,313.17,126.53,2505.36,37,4,2024,7,July,1012.24,1493.12,59.6
ORD108324,2024-02-09,Toys,Building Blocks,West,In-Store,Cash,5,228.41,173.45,1142.05,27,2,2024,2,February,867.25,274.8,24.06
ORD107674,2024-05-08,Electronics,Wool Sweater,North,In-Store,Debit Card,2,428.64,259.93,857.28,29,5,2024,5,May,519.86,337.42,39.36
ORD100792,2023-04-27,Home & Kitchen,Bedsheet Set,Central,In-Store,Net Banking,6,145.72,66.09,874.32,31,3,2023,4,April,396.54,477.78,54.65
ORD110056,2024-07-31,Toys,Action Figure,East,Online,Upi,4,267.36,182.56,1069.44,35,5,2024,7,July,730.24,339.2,31.72
ORD103742,2023-05-15,Home & Kitchen,Table Lamp,North,In-Store,Credit Card,5,171.06,74.06,855.3,18,4,2023,5,May,370.3,485.0,56.71
ORD108932,2024-07-22,Toys,Board Game,South,In-Store,Cash,10,49.62,35.45,496.2,52,4,2024,7,July,354.5,141.7,28.56
ORD108064,2024-08-30,Clothing,Summer Dress,North,Online,Net Banking,10,301.82,224.06,3018.2,46,3,2024,8,August,2240.6,777.6,25.76
ORD105397,2023-12-03,Sports,Cricket Bat,Central,In-Store,Upi,2,324.26,201.77,648.52,20,2,2023,12,December,403.54,244.98,37.78
ORD101093,2023-05-05,Clothing,Summer Dress,West,In-Store,Credit Card,10,420.85,145.92,4208.5,18,2,2023,5,May,1459.2,2749.3,65.33
ORD106112,2023-06-29,Electronics,Bluetooth Speaker,North,In-Store,Cash,1,263.43,125.82,263.43,45,4,2023,6,June,125.82,137.61,52.24
ORD109874,2024-06-18,Toys,Rc Car,North,Online,Credit Card,2,416.31,268.46,832.62,32,4,2024,6,June,536.92,295.7,35.51
ORD103712,2023-05-15,Clothing,Summer Dress,West,Online,Cash,1,336.78,197.15,336.78,20,3,2023,5,May,197.15,139.63,41.46
ORD108561,2023-02-20,Electronics,Usb-C Hub,South,In-Store,Credit Card,4,294.6,165.94,1178.4,36,2,2023,2,February,663.76,514.64,43.67
ORD109519,2023-12-21,Clothing,Running Shoes,North,Online,Debit Card,9,175.61,126.6,1580.49,40,3,2023,12,December,1139.4,441.09,27.91
ORD101746,2024-12-20,Beauty,Lipstick,South,In-Store,Upi,2,378.64,198.33,757.28,18,4,2024,12,December,396.66,360.62,47.62
ORD103027,2024-06-24,Beauty,Sunscreen,East,In-Store,Debit Card,1,43.87,27.38,43.87,51,4,2024,6,June,27.38,16.49,37.59
ORD101652,2023-04-13,Home & Kitchen,Non-Stick Pan,East,Online,Credit Card,7,287.74,214.47,2014.18,40,2,2023,4,April,1501.29,512.89,25.46
ORD104885,2023-09-14,Home & Kitchen,Table Lamp,North,In-Store,Debit Card,6,330.45,247.2,1982.7,33,2,2023,9,September,1483.2,499.5,25.19
ORD107718,2024-11-17,Home & Kitchen,Storage Boxes,South,Online,Cash,1,325.28,228.45,325.28,36,3,2024,11,November,228.45,96.83,29.77
ORD107210,2024-08-19,Home & Kitchen,Bedsheet Set,East,Online,Net Banking,3,341.54,177.04,1024.62,44,5,2024,8,August,531.12,493.5,48.16
ORD109968,2023-09-17,Clothing,Cotton T-Shirt,Central,In-Store,Upi,9,105.98,145.92,953.82,65,3,2023,9,September,1313.28,-359.46,-37.69
ORD108941,2023-01-11,Clothing,Denim Jacket,West,Online,Net Banking,8,437.36,212.05,3498.88,32,4,2023,1,January,1696.4,1802.48,51.52
ORD100111,2024-11-10,Home & Kitchen,Storage Boxes,South,In-Store,Credit Card,10,40.24,145.92,402.4,30,3,2024,11,November,1459.2,-1056.8,-262.62
ORD100232,2023-11-24,Beauty,Sunscreen,South,In-Store,Debit Card,7,21.6,13.56,151.2,43,1,2023,11,November,94.92,56.28,37.22
ORD100869,2023-02-06,Home & Kitchen,Storage Boxes,South,Online,Cash,3,114.32,47.51,342.96,26,3,2023,2,February,142.53,200.43,58.44
ORD105645,2024-01-02,Clothing,Cotton T-Shirt,South,Online,Credit Card,7,114.06,63.61,798.42,48,2,2024,1,January,445.27,353.15,44.23
ORD107274,2023-11-28,Clothing,Running Shoes,East,In-Store,Cash,10,338.08,167.27,3380.8,26,4,2023,11,November,1672.7,1708.1,50.52
ORD101967,2023-03-02,Electronics,Wireless Mouse,West,In-Store,Net Banking,10,33.83,17.08,338.3,38,3,2023,3,March,170.8,167.5,49.51
ORD107470,2023-04-29,Sports,Cricket Bat,West,In-Store,Net Banking,1,73.02,42.04,73.02,46,4,2023,4,April,42.04,30.98,42.43
ORD109814,2024-05-24,Electronics,Usb-C Hub,West,Online,Credit Card,9,270.07,211.0,2430.63,36,3,2024,5,May,1899.0,531.63,21.87
ORD106135,2024-09-04,Electronics,Usb-C Hub,Central,In-Store,Debit Card,6,363.49,201.47,2180.94,40,5,2024,9,September,1208.82,972.12,44.57
ORD102743,2024-02-26,Home & Kitchen,Table Lamp,East,In-Store,Credit Card,2,391.85,302.63,783.7,33,5,2024,2,February,605.26,178.44,22.77
ORD108331,2024-09-08,Home & Kitchen,Storage Boxes,North,Online,Credit Card,9,40.03,16.37,360.27,45,3,2024,9,September,147.33,212.94,59.11
ORD103600,2023-04-28,Electronics,Smartwatch,Central,Online,Net Banking,10,202.65,122.23,2026.5,43,5,2023,4,April,1222.3,804.2,39.68
ORD102155,2024-01-01,Electronics,Dumbbell Set,North,In-Store,Cash,5,294.96,187.21,1474.8,49,3,2024,1,January,936.05,538.75,36.53
ORD103908,2023-08-29,Home & Kitchen,Storage Boxes,East,In-Store,Credit Card,5,360.26,232.2,1801.3,32,3,2023,8,August,1161.0,640.3,35.55
ORD101889,2024-03-06,Sports,Resistance Bands,East,In-Store,Credit Card,8,31.98,23.49,255.84,31,1,2024,3,March,187.92,67.92,26.55
ORD105633,2023-03-12,Clothing,Wool Sweater,South,In-Store,Cash,2,192.29,135.53,384.58,44,4,2023,3,March,271.06,113.52,29.52
ORD106896,2023-04-13,Toys,Action Figure,Central,In-Store,Upi,10,178.6,102.27,1786.0,38,1,2023,4,April,1022.7,763.3,42.74
ORD102901,2024-04-23,Beauty,Perfume,South,In-Store,Credit Card,5,193.2,144.61,966.0,45,5,2024,4,April,723.05,242.95,25.15
ORD104801,2023-07-01,Home & Kitchen,Non-Stick Pan,West,Online,Upi,5,109.47,62.73,547.35,37,5,2023,7,July,313.65,233.7,42.7
ORD108200,2023-11-26,Electronics,Smartwatch,Central,Online,Credit Card,7,273.24,204.46,1912.68,26,1,2023,11,November,1431.22,481.46,25.17
ORD106979,2024-06-29,Beauty,Perfume,East,Online,Net Banking,2,127.07,88.41,254.14,42,4,2024,6,June,176.82,77.32,30.42
ORD105527,2023-11-04,Sports,Cricket Bat,Central,Online,Credit Card,6,423.06,283.28,2538.36,37,3,2023,11,November,1699.68,838.68,33.04
ORD100671,2023-02-15,Toys,Building Blocks,South,Online,Debit Card,3,415.55,213.01,1246.65,51,4,2023,2,February,639.03,607.62,48.74
ORD107474,2023-10-19,Electronics,Smartwatch,South,In-Store,Upi,5,404.17,247.99,2020.85,30,5,2023,10,October,1239.95,780.9,38.64
ORD102098,2024-08-29,Clothing,Wool Sweater,Central,Online,Upi,9,315.84,161.1,2842.56,40,5,2024,8,August,1449.9,1392.66,48.99
ORD100653,2023-10-16,Clothing,Summer Dress,South,In-Store,Credit Card,5,327.32,212.22,1636.6,34,1,2023,10,October,1061.1,575.5,35.16
ORD101085,2024-05-18,Sports,Resistance Bands,Central,Online,Upi,1,154.7,96.74,154.7,27,3,2024,5,May,96.74,57.96,37.47
ORD102799,2023-03-02,Electronics,Laptop Stand,Central,Online,Credit Card,4,330.43,250.47,1321.72,49,2,2023,3,March,1001.88,319.84,24.2
ORD108483,2024-12-12,Electronics,Wireless Mouse,North,In-Store,Net Banking,7,295.02,134.39,2065.14,26,5,2024,12,December,940.73,1124.41,54.45
ORD102129,2023-06-09,Home & Kitchen,Bedsheet Set,South,In-Store,Net Banking,5,226.15,91.1,1130.75,57,5,2023,6,June,455.5,675.25,59.72
ORD107870,2023-04-11,Toys,Board Game,Central,In-Store,Cash,4,402.27,246.62,1609.08,47,1,2023,4,April,986.48,622.6,38.69
ORD101897,2024-11-04,Electronics,Usb-C Hub,West,Online,Credit Card,3,460.42,303.92,1381.26,57,5,2024,11,November,911.76,469.5,33.99
ORD102338,2024-10-10,Electronics,Bluetooth Speaker,North,Online,Credit Card,9,160.03,75.46,1440.27,35,4,2024,10,October,679.14,761.13,52.85
ORD101563,2023-05-03,Clothing,Cotton T-Shirt,South,Online,Credit Card,1,287.6,153.28,287.6,20,4,2023,5,May,153.28,134.32,46.7
ORD108290,2023-01-25,Toys,Building Blocks,South,Online,Upi,4,483.85,363.28,1935.4,38,4,2023,1,January,1453.12,482.28,24.92
ORD102333,2023-05-29,Beauty,Shampoo,East,In-Store,Debit Card,1,363.83,275.75,363.83,33,4,2023,5,May,275.75,88.08,24.21
ORD104427,2023-02-18,Electronics,Laptop Stand,West,Online,Credit Card,9,435.67,145.92,3921.03,25,3,2023,2,February,1313.28,2607.75,66.51
ORD105239,2024-05-02,Beauty,Perfume,North,Online,Credit Card,6,374.25,244.11,2245.5,44,3,2024,5,May,1464.66,780.84,34.77
ORD100431,2024-07-27,Beauty,Sunscreen,West,Online,Cash,6,161.5,97.37,969.0,37,3,2024,7,July,584.22,384.78,39.71
ORD108579,2023-11-09,Beauty,Lipstick,East,In-Store,Upi,4,225.0,170.95,900.0,45,4,2023,11,November,683.8,216.2,24.02
ORD108996,2024-10-24,Toys,Puzzle Set,South,Online,Cash,2,118.17,77.74,236.34,52,4,2024,10,October,155.48,80.86,34.21
ORD108047,2023-08-20,Sports,Cricket Bat,Central,Online,Upi,10,468.08,260.65,4680.8,44,2,2023,8,August,2606.5,2074.3,44.32
ORD108794,2024-01-09,Toys,Rc Car,West,In-Store,Upi,10,239.52,142.23,2395.2,27,4,2024,1,January,1422.3,972.9,40.62
ORD101677,2023-06-01,Home & Kitchen,Storage Boxes,East,In-Store,Upi,8,423.21,230.17,3385.68,42,1,2023,6,June,1841.36,1544.32,45.61
ORD105850,2023-03-06,Clothing,Running Shoes,East,In-Store,Credit Card,5,58.53,38.77,292.65,18,4,2023,3,March,193.85,98.8,33.76
ORD103032,2024-10-20,Sports,Football,Central,In-Store,Credit Card,10,146.6,88.95,1466.0,27,4,2024,10,October,889.5,576.5,39.32
ORD100959,2023-07-05,Home & Kitchen,Blender,East,Online,Net Banking,6,138.08,75.58,828.48,66,3,2023,7,July,453.48,375.0,45.26
ORD104223,2024-07-29,Toys,Board Game,North,Online,Net Banking,5,403.85,163.03,2019.25,33,2,2024,7,July,815.15,1204.1,59.63
ORD104117,2024-08-27,Toys,Building Blocks,North,In-Store,Net Banking,3,81.95,52.31,245.85,19,4,2024,8,August,156.93,88.92,36.17
ORD104621,2023-02-14,Home & Kitchen,Bedsheet Set,South,Online,Credit Card,6,336.94,255.32,2021.64,32,4,2023,2,February,1531.92,489.72,24.22
ORD106598,2023-06-05,Home & Kitchen,Blender,South,Online,Debit Card,4,239.84,178.76,959.36,32,4,2023,6,June,715.04,244.32,25.47
ORD103344,2024-03-29,Toys,Puzzle Set,Central,In-Store,Cash,7,421.87,207.56,2953.09,40,2,2024,3,March,1452.92,1500.17,50.8
ORD107467,2023-07-02,Clothing,Cotton T-Shirt,Central,Online,Net Banking,4,491.24,382.56,1964.96,40,4,2023,7,July,1530.24,434.72,22.12
ORD109247,2024-11-22,Clothing,Wool Sweater,South,In-Store,Net Banking,3,413.35,212.95,1240.05,25,5,2024,11,November,638.85,601.2,48.48
ORD105223,2024-07-18,Home & Kitchen,Table Lamp,North,In-Store,Credit Card,8,361.28,155.7,2890.24,37,1,2024,7,July,1245.6,1644.64,56.9
ORD101647,2023-09-28,Clothing,Summer Dress,South,In-Store,Debit Card,6,218.74,155.9,1312.44,23,4,2023,9,September,935.4,377.04,28.73
ORD103652,2023-05-02,Home & Kitchen,Bedsheet Set,South,In-Store,Net Banking,9,197.08,93.46,1773.72,33,3,2023,5,May,841.14,932.58,52.58
ORD107005,2024-01-04,Electronics,Usb-C Hub,South,In-Store,Upi,2,394.81,169.6,789.62,38,2,2024,1,January,339.2,450.42,57.04
ORD107938,2023-05-14,Home & Kitchen,Storage Boxes,North,In-Store,Credit Card,10,189.71,108.03,1897.1,40,5,2023,5,May,1080.3,816.8,43.06
ORD106443,2024-12-15,Beauty,Sunscreen,Central,In-Store,Upi,9,221.86,130.49,1996.74,48,3,2024,12,December,1174.41,822.33,41.18
ORD104053,2023-11-01,Toys,Building Blocks,East,In-Store,Credit Card,7,335.78,230.6,2350.46,51,5,2023,11,November,1614.2,736.26,31.32
ORD107195,2024-03-25,Sports,Resistance Bands,Central,Online,Net Banking,6,464.0,202.75,2784.0,36,4,2024,3,March,1216.5,1567.5,56.3
ORD106080,2023-01-14,Toys,Board Game,South,In-Store,Net Banking,4,140.29,100.79,561.16,40,3,2023,1,January,403.16,158.0,28.16
ORD101148,2023-05-16,Clothing,Wool Sweater,North,Online,Debit Card,3,448.3,342.35,1344.9,51,5,2023,5,May,1027.05,317.85,23.63
ORD105409,2023-06-20,Beauty,Lipstick,East,In-Store,Debit Card,3,259.65,163.01,778.95,46,4,2023,6,June,489.03,289.92,37.22
ORD109597,2023-03-10,Home & Kitchen,Storage Boxes,Central,Online,Cash,10,72.5,38.64,725.0,26,3,2023,3,March,386.4,338.6,46.7
ORD101224,2023-02-03,Sports,Football,Central,In-Store,Credit Card,10,267.32,124.18,2673.2,53,2,2023,2,February,1241.8,1431.4,53.55
ORD107221,2024-06-11,Home & Kitchen,Non-Stick Pan,West,In-Store,Cash,8,141.71,105.96,1133.68,42,3,2024,6,June,847.68,286.0,25.23
ORD100951,2024-05-29,Home & Kitchen,Table Lamp,East,Online,Net Banking,8,139.05,69.39,1112.4,29,2,2024,5,May,555.12,557.28,50.1
ORD100082,2023-08-20,Toys,Puzzle Set,North,In-Store,Credit Card,3,258.11,155.02,774.33,44,2,2023,8,August,465.06,309.27,39.94
ORD104129,2024-08-14,Toys,Building Blocks,North,Online,Credit Card,8,169.66,108.08,1357.28,40,5,2024,8,August,864.64,492.64,36.3
ORD108044,2024-12-28,Beauty,Lipstick,East,In-Store,Credit Card,1,81.23,145.92,81.23,28,3,2024,12,December,145.92,-64.69,-79.64
ORD101195,2023-11-04,Beauty,Shampoo,West,In-Store,Credit Card,10,218.49,120.52,2184.9,39,3,2023,11,November,1205.2,979.7,44.84
ORD100135,2024-10-19,Beauty,Sunscreen,West,Online,Debit Card,6,389.69,242.92,2338.14,35,3,2024,10,October,1457.52,880.62,37.66
ORD104128,2024-08-27,Electronics,Action Figure,North,Online,Credit Card,10,64.9,50.1,649.0,54,3,2024,8,August,501.0,148.0,22.8
ORD100985,2023-04-25,Beauty,Sunscreen,East,Online,Net Banking,7,57.15,27.94,400.05,22,1,2023,4,April,195.58,204.47,51.11
ORD100095,2023-10-22,Toys,Building Blocks,West,In-Store,Upi,1,207.43,97.35,207.43,48,3,2023,10,October,97.35,110.08,53.07
ORD102619,2024-04-30,Electronics,Usb-C Hub,South,In-Store,Net Banking,2,295.0,145.92,590.0,37,4,2024,4,April,291.84,298.16,50.54
ORD108100,2023-10-19,Sports,Resistance Bands,Central,Online,Net Banking,8,241.17,96.88,1929.36,37,2,2023,10,October,775.04,1154.32,59.83
ORD100610,2024-10-13,Sports,Football,Central,Online,Debit Card,9,15.8,10.52,142.2,38,2,2024,10,October,94.68,47.52,33.42
ORD109974,2023-12-14,Sports,Cricket Bat,Central,In-Store,Net Banking,4,102.73,77.62,410.92,37,4,2023,12,December,310.48,100.44,24.44
ORD106763,2024-08-16,Toys,Rc Car,East,In-Store,Credit Card,2,481.47,349.05,962.94,45,1,2024,8,August,698.1,264.84,27.5
ORD110389,2024-03-24,Clothing,Cotton T-Shirt,East,Online,Credit Card,1,266.5,134.71,266.5,44,3,2024,3,March,134.71,131.79,49.45
ORD107325,2024-05-14,Electronics,Wireless Mouse,East,Online,Debit Card,4,27.61,19.67,110.44,32,4,2024,5,May,78.68,31.76,28.76
ORD109654,2024-07-05,Clothing,Denim Jacket,North,In-Store,Net Banking,1,176.05,108.44,176.05,54,3,2024,7,July,108.44,67.61,38.4
ORD108597,2023-08-07,Toys,Action Figure,West,In-Store,Cash,9,145.75,96.38,1311.75,22,5,2023,8,August,867.42,444.33,33.87
ORD105148,2023-10-22,Home & Kitchen,Non-Stick Pan,North,Online,Debit Card,3,251.41,71.97,754.23,54,5,2023,10,October,215.91,538.32,71.37
ORD103015,2024-05-30,Electronics,Bluetooth Speaker,West,Online,Cash,5,320.0,224.16,1600.0,22,2,2024,5,May,1120.8,479.2,29.95
ORD109949,2023-07-17,Home & Kitchen,Non-Stick Pan,South,In-Store,Upi,6,317.42,180.13,1904.52,45,3,2023,7,July,1080.78,823.74,43.25
ORD104958,2024-01-19,Sports,Cricket Bat,West,In-Store,Cash,5,497.62,214.1,2488.1,36,1,2024,1,January,1070.5,1417.6,56.98
ORD100347,2023-12-13,Toys,Rc Car,North,Online,Net Banking,7,137.18,103.08,960.26,60,3,2023,12,December,721.56,238.7,24.86
ORD100040,2023-08-25,Home & Kitchen,Bedsheet Set,Central,Online,Debit Card,3,185.0,145.91,555.0,18,3,2023,8,August,437.73,117.27,21.13
ORD109617,2024-09-17,Electronics,Usb-C Hub,South,Online,Upi,4,498.71,206.41,1994.84,28,3,2024,9,September,825.64,1169.2,58.61
ORD107433,2023-03-22,Home & Kitchen,Blender,Central,In-Store,Debit Card,3,39.43,24.99,118.29,21,5,2023,3,March,74.97,43.32,36.62
ORD107896,2024-01-08,Beauty,Perfume,North,In-Store,Debit Card,2,433.53,259.73,867.06,55,2,2024,1,January,519.46,347.6,40.09
ORD109776,2024-07-12,Clothing,Cotton T-Shirt,North,Online,Credit Card,4,143.41,91.21,573.64,30,3,2024,7,July,364.84,208.8,36.4
ORD105044,2023-10-17,Toys,Action Figure,East,In-Store,Debit Card,8,194.22,128.0,1553.76,38,4,2023,10,October,1024.0,529.76,34.1
ORD104648,2024-05-16,Electronics,Usb-C Hub,South,In-Store,Cash,4,246.67,138.26,986.68,45,3,2024,5,May,553.04,433.64,43.95
ORD101529,2024-09-08,Clothing,Wool Sweater,West,In-Store,Debit Card,2,487.83,307.05,975.66,47,3,2024,9,September,614.1,361.56,37.06
ORD100560,2024-03-21,Electronics,Laptop Stand,South,Online,Credit Card,9,146.52,106.43,1318.68,35,5,2024,3,March,957.87,360.81,27.36
ORD103647,2023-04-17,Sports,Football,South,In-Store,Credit Card,5,412.4,203.06,2062.0,32,3,2023,4,April,1015.3,1046.7,50.76
ORD109510,2023-01-10,Toys,Rc Car,Central,Online,Credit Card,5,83.63,52.61,418.15,21,3,2023,1,January,263.05,155.1,37.09
ORD105173,2024-01-21,Sports,Dumbbell Set,South,Online,Credit Card,7,39.05,21.28,273.35,53,4,2024,1,January,148.96,124.39,45.51
ORD109937,2023-08-23,Toys,Board Game,South,In-Store,Cash,1,164.85,93.13,164.85,53,2,2023,8,August,93.13,71.72,43.51
ORD102708,2023-12-05,Home & Kitchen,Storage Boxes,East,In-Store,Credit Card,7,472.06,196.73,3304.42,70,2,2023,12,December,1377.11,1927.31,58.33
ORD107479,2023-05-19,Clothing,Wool Sweater,Central,In-Store,Upi,9,309.47,179.19,2785.23,46,3,2023,5,May,1612.71,1172.52,42.1
ORD105245,2024-12-05,Toys,Board Game,East,In-Store,Net Banking,2,207.99,150.44,415.98,27,3,2024,12,December,300.88,115.1,27.67
ORD108303,2023-05-19,Sports,Football,North,Online,Debit Card,10,170.31,120.39,1703.1,34,4,2023,5,May,1203.9,499.2,29.31
ORD109849,2024-10-17,Clothing,Cotton T-Shirt,East,Online,Debit Card,9,183.18,145.92,1648.62,37,5,2024,10,October,1313.28,335.34,20.34
ORD101092,2023-08-31,Electronics,Bluetooth Speaker,East,Online,Debit Card,10,389.64,290.24,3896.4,42,2,2023,8,August,2902.4,994.0,25.51
ORD104123,2024-11-06,Sports,Dumbbell Set,North,In-Store,Upi,10,251.41,200.22,2514.1,19,1,2024,11,November,2002.2,511.9,20.36
ORD107516,2024-05-07,Clothing,Running Shoes,Central,Online,Debit Card,6,100.26,57.13,601.56,37,4,2024,5,May,342.78,258.78,43.02
ORD106578,2024-10-23,Electronics,Laptop Stand,South,Online,Upi,2,93.87,71.53,187.74,28,4,2024,10,October,143.06,44.68,23.8
ORD108391,2023-09-17,Home & Kitchen,Bedsheet Set,West,In-Store,Upi,10,84.26,145.92,842.6,36,1,2023,9,September,1459.2,-616.6,-73.18
ORD102867,2024-02-07,Toys,Action Figure,West,Online,Net Banking,4,327.34,243.05,1309.36,42,3,2024,2,February,972.2,337.16,25.75
ORD102324,2023-12-17,Home & Kitchen,Bedsheet Set,East,In-Store,Credit Card,6,61.13,145.92,366.78,49,4,2023,12,December,875.52,-508.74,-138.7
ORD110070,2024-02-01,Electronics,Face Serum,West,Online,Cash,8,71.26,42.07,570.08,51,5,2024,2,February,336.56,233.52,40.96
ORD109179,2023-01-10,Clothing,Running Shoes,South,In-Store,Credit Card,7,429.05,298.43,3003.35,22,2,2023,1,January,2089.01,914.34,30.44
ORD103703,2023-01-18,Electronics,Usb-C Hub,North,Online,Debit Card,10,489.83,352.14,4898.3,30,3,2023,1,January,3521.4,1376.9,28.11
ORD109407,2023-07-05,Home & Kitchen,Blender,Central,Online,Debit Card,5,399.16,265.67,1995.8,59,5,2023,7,July,1328.35,667.45,33.44
ORD102208,2024-08-22,Home & Kitchen,Bedsheet Set,West,Online,Cash,4,69.88,49.37,279.52,26,5,2024,8,August,197.48,82.04,29.35
ORD109754,2023-10-04,Beauty,Lipstick,East,In-Store,Debit Card,6,144.69,89.21,868.14,18,4,2023,10,October,535.26,332.88,38.34
ORD100485,2023-02-24,Beauty,Perfume,South,In-Store,Debit Card,5,117.19,63.52,585.95,25,3,2023,2,February,317.6,268.35,45.8
ORD102639,2024-12-14,Sports,Resistance Bands,West,In-Store,Net Banking,1,431.31,199.21,431.31,30,5,2024,12,December,199.21,232.1,53.81
ORD102771,2023-04-20,Electronics,Smartwatch,West,In-Store,Cash,6,229.86,158.1,1379.16,32,1,2023,4,April,948.6,430.56,31.22
ORD101785,2024-03-09,Clothing,Wool Sweater,North,In-Store,Credit Card,9,498.13,145.92,4483.17,18,4,2024,3,March,1313.28,3169.89,70.71
ORD103733,2024-12-29,Toys,Rc Car,West,Online,Cash,3,159.04,92.22,477.12,45,4,2024,12,December,276.66,200.46,42.01
ORD108737,2023-11-24,Sports,Yoga Mat,West,In-Store,Credit Card,5,489.46,344.29,2447.3,51,5,2023,11,November,1721.45,725.85,29.66
ORD106783,2023-10-20,Home & Kitchen,Table Lamp,Central,Online,Upi,10,173.49,120.87,1734.9,47,5,2023,10,October,1208.7,526.2,30.33
ORD106564,2024-10-21,Beauty,Face Serum,South,In-Store,Credit Card,7,342.68,141.5,2398.76,42,3,2024,10,October,990.5,1408.26,58.71
ORD106612,2024-06-08,Sports,Cricket Bat,West,In-Store,Net Banking,6,12.79,7.56,76.74,40,3,2024,6,June,45.36,31.38,40.89
ORD110276,2024-01-08,Sports,Dumbbell Set,South,In-Store,Net Banking,9,286.77,171.66,2580.93,40,3,2024,1,January,1544.94,1035.99,40.14
ORD110227,2024-07-24,Clothing,Wool Sweater,East,In-Store,Debit Card,7,192.24,120.45,1345.68,18,4,2024,7,July,843.15,502.53,37.34
ORD110094,2024-02-22,Home & Kitchen,Storage Boxes,Central,Online,Credit Card,1,258.62,163.22,258.62,40,5,2024,2,February,163.22,95.4,36.89
ORD110066,2024-05-05,Electronics,Bluetooth Speaker,West,Online,Debit Card,10,340.77,165.45,3407.7,48,5,2024,5,May,1654.5,1753.2,51.45
ORD102790,2024-12-04,Home & Kitchen,Blender,West,In-Store,Debit Card,1,246.5,167.83,246.5,51,4,2024,12,December,167.83,78.67,31.91
