OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating
ORD110146,2024-11-06,Beauty,Shampoo,North,In-Store,Cash,6,8.67,4.84,52.02,58.0,4.0
ORD106003,12-07-2024,CLOTHING,Denim Jacket,Central,In-Store,Debit Card,5,31.22,13.47,156.1,57.0,1.0
ORD101758,22/10/2023,,Bluetooth Speaker,South,Online,Cash,2,340.18,,680.36,21.0,4.0
ORD102102,30-Aug-2023, Beauty,Lipstick,West,In-Store,UPI,2,291.15,228.03,582.3,27.0,4.0
ORD100906,08-23-2023,,Storage Boxes,South,Online,Net Banking,7,195.26,80.07,1366.82,19.0,4.0
ORD106651,02-25-2023,ELECTRONICS,USB-C Hub,Central,In-Store,UPI,3,56.12,28.3,168.36,18.0,1.0
ORD106817,24/12/2024,HOME & KITCHEN,Table Lamp,North,Online,UPI,10,62.08,28.79,620.8,37.0,2.0
ORD107104,02-29-2024, Sports,Cricket Bat,South,Online,Credit Card,2,295.12,155.71,590.24,18.0,5.0
ORD102730,05-Aug-2024,CLOTHING,Wool Sweater,West,Online,,2,320.81,209.0,641.62,41.0,2.0
ORD104740,24/12/2023,home & kitchen ,Bedsheet Set,West,In-Store,Cash,7 ,149.55,106.37,1046.85,41.0,4.0
ORD105555,08-13-2023,clothing ,Summer Dress,Central,Online,Debit Card,3,174.07,91.16,522.21,35.0,4.0
ORD105491,22/05/2023,sports ,Yoga Mat,East,In-Store,,7,288.21,130.26,2017.47,57.0,2.0
ORD104459,06-24-2023,HOME & KITCHEN,Bedsheet Set,East,In-Store,Net Banking,7,368.26,293.84,2577.82,40.0,3.0
ORD106996,12-04-2024,sports ,Cricket Bat,East,Online,Credit Card,2,348.21,234.95,696.42,51.0,
ORD101042,31/10/2023,Clothing,Denim Jacket,West,Online,Debit Card,1,124.54,51.83,124.54,25.0,4.0
ORD108951,2023-08-16,Sports,Yoga Mat,West,Online,Credit Card,1 ,60.72,43.5,60.72,40.0,3.0
ORD110288,27/09/2023,Beauty,Face Serum,West,Online,Cash,1,,195.68,404.5,35.0,3.0
ORD107012,01/05/2024, Toys,Puzzle Set,North,In-Store,Cash,7,$333.29,199.62,2333.03,31.0,1.0
ORD104576,18-Feb-2023,toys ,Board Game,South,In-Store,Credit Card,2,195.5,138.89,391.0,18.0,3.0
ORD108279,30/05/2023,TOYS,RC Car,Central,Online,Credit Card,6,388.11,295.72,2328.66,32.0,3.0
ORD102445,02-16-2023, Clothing,Running Shoes,Central,In-Store,Debit Card,5,68.84,40.44,344.2,46.0,4.0
ORD106500,08-Aug-2023,TOYS,Action Figure,East,In-Store,UPI,5 ,96.65,44.98,483.25,,5.0
ORD108410,29-Oct-2023,electronics ,Laptop Stand,,Online,Debit Card,5,60.03,25.0,300.15,51.0,3.0
ORD106486,2024-03-03, Toys,Action Figure,Central,Online,Cash,10,110.55,48.22,1105.5,50.0,3.0
ORD105253,2023-07-26, Clothing,Summer Dress,North,Online,Net Banking,1,498.6,321.34,498.6,42.0,2.0
ORD103161,06/08/2023, Electronics,Wireless Mouse,South,Online,Debit Card,2,244.6,193.55,489.2,23.0,4.0
ORD108146,13/01/2023,beauty ,Face Serum,East,Online,Net Banking,6,468.81,273.68,2812.86,25.0,2.0
ORD106621,2023-02-13,ELECTRONICS,Bluetooth Speaker,Central,In-Store,Net Banking,3,45.78,30.59,137.34,38.0,5.0
ORD107998,16/02/2023, Electronics,USB-C Hub,East,In-Store,Cash,8 ,325.7,176.99,2605.6,18.0,5.0
ORD108267,11-Aug-2023,toys ,Building Blocks,South,In-Store,UPI,3 ,433.0,177.75,1299.0,34.0,4.0
ORD110040,2024-05-05,Clothing,Denim Jacket,West,Online,Net Banking,10,397.21,184.46,3972.1,30.0,2.0
ORD106335,11-09-2024,clothing ,Running Shoes,North,Online,Cash,9,206.44,157.41,1857.96,47.0,3.0
ORD103760,25/09/2023, Home & Kitchen,Bedsheet Set,North,In-Store,Credit Card,3 ,$216.59,122.19,649.77,37.0,3.0
ORD104086,10-23-2024,home & kitchen ,Bedsheet Set,South,Online,Credit Card,8,407.14,240.45,3257.12,32.0,3.0
ORD101306,26/04/2023, Toys,Building Blocks,North,Online,Credit Card,7,407.79,316.53,2854.53,42.0,3.0
ORD100833,04/01/2024,Home & Kitchen,Table Lamp,North,Online,Net Banking,7,374.98,221.06,2624.86,18.0,5.0
ORD100355,2023-10-22, Home & Kitchen,Table Lamp,East,Online,Cash,4,318.83,196.4,1275.32,46.0,3.0
ORD104173,2024-06-30,ELECTRONICS,Laptop Stand,East,Online,Debit Card,8,5.7,3.56,45.6,34.0,3.0
ORD105328,25-Sep-2024, Sports,Resistance Bands,South,In-Store,Debit Card,4,388.49,259.79,1553.96,36.0,3.0
ORD104080,07-Nov-2024,clothing ,Cotton T-Shirt,Central,Online,Net Banking,7,272.27,,1905.89,38.0,
ORD104647,01/11/2023,Toys,Board Game,North,In-Store,UPI,8,$219.87,104.83,1758.96,64.0,
ORD103075,14-Feb-2024,Beauty,Face Serum,South,Online,UPI,4,$464.27,247.48,1857.08,44.0,2.0
ORD100497,11-21-2024,Toys,Building Blocks,Central,In-Store,,9 ,262.87,170.72,2365.83,39.0,5.0
ORD100595,02-29-2024,HOME & KITCHEN,Storage Boxes,South,Online,Cash,6,96.32,52.48,577.92,56.0,
ORD107886,28-Oct-2024,BEAUTY,Shampoo,West,Online,Net Banking,4,397.05,168.31,1588.2,42.0,3.0
ORD103889,21-Mar-2023,home & kitchen ,Storage Boxes,South,In-Store,Debit Card,10,83.33,38.92,833.3,32.0,3.0
ORD110124,2024-08-29,Electronics,Wireless Mouse,South,Online,Cash,8,473.43,238.79,3787.44,54.0,3.0
ORD102413,2023-09-15,CLOTHING,Cotton T-Shirt,North,In-Store,Credit Card,8,396.18,205.34,3169.44,25.0,5.0
ORD102233,2024-11-11, Electronics,Laptop Stand,Central,Online,,1,287.3,121.08,287.3,54.0,4.0
ORD105541,01-24-2023,BEAUTY,Sunscreen,West,In-Store,Debit Card,7,$22.57,17.61,157.99,66.0,2.0
ORD107939,2023-08-30,toys ,Action Figure,West,In-Store,Credit Card,8 ,$114.39,62.95,915.12,38.0,3.0
ORD106437,05-29-2024,toys ,Building Blocks,North,Online,Net Banking,9,$493.19,394.53,4438.71,58.0,3.0
ORD109962,06-Dec-2024,beauty ,Shampoo,East,In-Store,Credit Card,3,307.94,175.25,923.82,41.0,5.0
ORD105602,20/08/2024,electronics ,Smartwatch,North,Online,UPI,10,28.15,22.23,281.5,35.0,1.0
ORD107053,21/06/2023,Sports,Dumbbell Set,North,In-Store,Net Banking,9,453.25,284.13,4079.25,26.0,3.0
ORD106736,09-Feb-2024,Clothing,Cotton T-Shirt,West,In-Store,Cash,2 ,32.37,20.61,64.74,39.0,2.0
ORD107124,12/05/2024,ELECTRONICS,Bluetooth Speaker,North,Online,UPI,9,$70.42,30.22,633.78,45.0,5.0
ORD104061,2023-08-05,electronics ,Wireless Mouse,East,Online,UPI,3,268.59,119.71,805.77,28.0,2.0
ORD106727,02-May-2024,Beauty,Perfume,East,Online,Cash,7,383.49,154.4,2684.43,53.0,3.0
ORD101599,06/07/2024,Home & Kitchen,Storage Boxes,North,Online,Credit Card,9,225.06,156.86,2025.54,19.0,4.0
ORD109010,2023-10-20, Electronics,Laptop Stand,East,In-Store,Cash,10,271.31,203.39,2713.1,36.0,2.0
ORD105317,19/04/2023, Home & Kitchen,Blender,North,Online,Cash,8,105.89,56.1,847.12,,1.0
ORD105587,2024-05-26,BEAUTY,Shampoo,East,Online,Cash,6,15.23,6.68,91.38,51.0,5.0
ORD106887,2023-09-29,Toys,Building Blocks,West,In-Store,UPI,6,375.9,161.33,2255.4,19.0,3.0
ORD102878,30/11/2024,CLOTHING,Wool Sweater,West,In-Store,Credit Card,6,10.88,5.66,65.28,18.0,5.0
ORD103584,05-01-2024,Beauty,Shampoo,East,In-Store,Debit Card,9,451.19,196.7,4060.71,37.0,4.0
ORD101942,14-Apr-2023,SPORTS,Yoga Mat,East,Online,Net Banking,2,$327.23,238.81,654.46,29.0,3.0
ORD101679,12-06-2024,,Smartwatch,East,Online,UPI,5,9.86,5.56,49.3,33.0,4.0
ORD107060,02/07/2024, Toys,Board Game,East,In-Store,Debit Card,8,255.07,162.52,2040.56,44.0,5.0
ORD101587,15/09/2024,,Bluetooth Speaker,South,Online,Debit Card,4,443.19,192.65,1772.76,35.0,
ORD108134,07-05-2024, Beauty,Lipstick,North,In-Store,UPI,6 ,230.77,166.94,1384.62,32.0,5.0
ORD106678,05-23-2023, Sports,Dumbbell Set,East,In-Store,Credit Card,8,,154.57,1690.8,18.0,3.0
ORD106576,31/08/2023,,Cotton T-Shirt,West,Online,Credit Card,8,336.53,239.52,2692.24,,5.0
ORD104278,11-Nov-2023, Beauty,Face Serum,Central,Online,Net Banking,4,9.74,5.0,38.96,39.0,5.0
ORD104274,07-18-2024,Beauty,Face Serum,East,In-Store,Credit Card,2,395.91,189.29,791.82,18.0,5.0
ORD110470,06/07/2024,electronics ,Smartwatch,Central,Online,UPI,10,216.18,165.17,2161.8,29.0,4.0
ORD102981,02-Nov-2023,toys ,Board Game,East,In-Store,UPI,5,$111.47,56.71,557.35,,
ORD106244,06-30-2023,SPORTS,Cricket Bat,East,Online,Credit Card,7,472.48,323.04,3307.36,18.0,5.0
ORD105231,16-Nov-2024, Electronics,Smartwatch,East,Online,Credit Card,5,$398.25,200.16,1991.25,42.0,5.0
ORD109236,10/11/2023,Electronics,Smartwatch,South,In-Store,Credit Card,9 ,110.15,71.31,991.35,20.0,5.0
ORD109219,17/12/2024,BEAUTY,Sunscreen,South,In-Store,Debit Card,3,375.89,161.6,1127.67,23.0,2.0
ORD104249,16/04/2024,Home & Kitchen,Bedsheet Set,North,Online,Cash,5,149.63,115.58,748.15,43.0,2.0
ORD100917,11-27-2023,HOME & KITCHEN,Non-stick Pan,West,In-Store,Cash,9 ,156.85,84.88,1411.65,42.0,5.0
ORD101857,2023-03-28, Clothing,Summer Dress,Central,In-Store,Debit Card,5,122.98,88.25,614.9,34.0,3.0
ORD100932,26-Jun-2023,Electronics,Bluetooth Speaker,Central,Online,Cash,2,42.41,33.1,84.82,31.0,3.0
ORD103351,2024-03-03,toys ,Puzzle Set,,In-Store,Net Banking,7,108.4,76.97,758.8,49.0,4.0
ORD107317,2023-06-25,Electronics,Bluetooth Speaker,North,Online,Net Banking,10,289.65,202.2,2896.5,70.0,2.0
ORD102968,03-Jul-2023,beauty ,Sunscreen,South,In-Store,Debit Card,,202.08,127.71,1818.72,18.0,4.0
ORD103977,17-Nov-2024,,Resistance Bands,West,Online,UPI,2 ,9.99,6.75,19.98,44.0,3.0
ORD110316,02-29-2024,beauty ,Lipstick,West,In-Store,Net Banking,,432.89,263.28,3463.12,45.0,2.0
ORD105182,2024-12-08, Toys,Puzzle Set,,Online,Cash,9,,165.85,1938.69,31.0,5.0
ORD104791,2023-04-18,sports ,Resistance Bands,East,In-Store,Debit Card,2,455.99,330.7,911.98,,4.0
ORD101750,28-Mar-2024, Beauty,Face Serum,East,Online,Credit Card,9,448.43,197.93,4035.87,,3.0
ORD108647,14-Apr-2023,beauty ,Face Serum,South,In-Store,Net Banking,5,496.61,394.42,2483.05,24.0,5.0
ORD100289,2023-02-19, Beauty,Perfume,North,Online,Credit Card,1,$261.86,109.66,261.86,22.0,3.0
ORD104159,09-04-2024,Beauty,Face Serum,West,Online,Cash,7 ,280.89,212.19,1966.23,20.0,4.0
ORD101471,12-16-2024,TOYS,RC Car,Central,In-Store,Cash,10 ,43.54,34.06,435.4,53.0,3.0
ORD108170,24/10/2023,beauty ,Sunscreen,North,In-Store,UPI,5 ,52.4,32.87,262.0,49.0,2.0
ORD106011,12-Jun-2023, Beauty,Lipstick,South,In-Store,Cash,2,206.45,131.21,412.9,48.0,3.0
ORD101473,2023-07-08,CLOTHING,Running Shoes,North,In-Store,Net Banking,5,11.55,6.98,57.75,35.0,4.0
ORD106447,06/12/2023,Electronics,Bluetooth Speaker,East,Online,,1,25.85,11.09,25.85,31.0,5.0
ORD100572,29/11/2023,BEAUTY,Face Serum,East,Online,Net Banking,8,279.77,193.94,2238.16,23.0,1.0
ORD101508,09-Dec-2024,electronics ,Wireless Mouse,West,Online,Debit Card,1,235.19,115.43,235.19,41.0,3.0
ORD102805,2024-03-10,Toys,Puzzle Set,South,In-Store,Debit Card,6,$205.43,98.47,1232.58,33.0,
ORD107086,31-May-2024,Home & Kitchen,Bedsheet Set,West,In-Store,Credit Card,6,256.14,151.72,1536.84,25.0,3.0
ORD101490,11/02/2023,SPORTS,Yoga Mat,West,In-Store,UPI,10 ,160.28,104.86,1602.8,26.0,5.0
ORD106676,2023-09-13, Home & Kitchen,Table Lamp,West,In-Store,Credit Card,1 ,$184.55,147.61,184.55,28.0,2.0
ORD110330,2023-07-23,SPORTS,Cricket Bat,West,In-Store,Cash,4,$15.7,11.86,62.8,43.0,4.0
ORD104238,2024-09-29,,Sunscreen,,In-Store,Credit Card,6,264.52,149.01,1587.12,24.0,3.0
ORD103802,15/05/2024, Home & Kitchen,Table Lamp,North,In-Store,Debit Card,2,232.09,147.94,464.18,47.0,3.0
ORD102217,08-19-2024,Electronics,Laptop Stand,West,Online,Debit Card,1,9.61,5.54,9.61,45.0,5.0
ORD107659,23-Dec-2023, Electronics,Laptop Stand,East,Online,Cash,2,148.9,84.49,297.8,61.0,5.0
ORD103859,12-14-2023, Home & Kitchen,Blender,South,In-Store,Debit Card,5,455.13,300.25,2275.65,26.0,5.0
ORD108725,25-Mar-2023,BEAUTY,Lipstick,North,Online,Debit Card,8,116.28,73.94,930.24,30.0,4.0
ORD100339,04-Apr-2024, Beauty,Perfume,North,In-Store,Credit Card,4,444.93,348.05,1779.72,33.0,3.0
ORD103023,01/11/2024,electronics ,Laptop Stand,East,Online,Net Banking,5,$62.12,34.96,310.6,25.0,1.0
ORD104674,08-05-2024,,Blender,Central,Online,Debit Card,6,166.29,118.77,997.74,35.0,4.0
ORD100163,2023-03-21,Clothing,Summer Dress,North,In-Store,Net Banking,6,61.21,40.93,367.26,53.0,3.0
ORD101790,2024-04-04,Toys,Board Game,North,In-Store,Credit Card,4,437.4,216.33,1749.6,46.0,4.0
ORD103770,09/05/2023, Beauty,Shampoo,West,Online,UPI,3,218.69,172.27,656.07,41.0,2.0
ORD102262,22-Sep-2023,home & kitchen ,Non-stick Pan,South,Online,,9,$98.59,74.96,887.31,51.0,3.0
ORD104252,04-Mar-2024, Toys,Puzzle Set,East,Online,UPI,8,131.17,95.16,1049.36,51.0,
ORD105706,2023-06-04,Home & Kitchen,Non-stick Pan,Central,Online,Credit Card,4,222.35,132.22,889.4,35.0,5.0
ORD107345,04-Feb-2024, Clothing,Summer Dress,East,Online,Net Banking,5,119.5,78.19,597.5,24.0,1.0
ORD106466,2024-06-04,Electronics,USB-C Hub,Central,In-Store,Debit Card,3,486.23,314.16,1458.69,40.0,3.0
ORD105883,2023-04-28,beauty ,Shampoo,West,In-Store,Net Banking,5,107.05,85.3,535.25,42.0,5.0
ORD108027,22-Aug-2024,Home & Kitchen,Storage Boxes,West,In-Store,Debit Card,7,$394.78,228.52,2763.46,26.0,1.0
ORD103684,2024-01-16,home & kitchen ,Table Lamp,North,In-Store,Credit Card,5,422.98,245.89,2114.9,32.0,3.0
ORD102035,01/10/2024,HOME & KITCHEN,Blender,West,In-Store,Debit Card,8 ,$449.81,341.18,3598.48,19.0,5.0
ORD104773,04-14-2023,TOYS,Building Blocks,East,Online,Credit Card,7,499.96,287.04,3499.72,43.0,5.0
ORD100114,07/06/2023,TOYS,Puzzle Set,Central,Online,Net Banking,7,316.33,237.56,2214.31,47.0,3.0
ORD109097,26-Jun-2023,Toys,Action Figure,North,Online,Net Banking,2,420.24,268.36,840.48,43.0,5.0
ORD104997,12/11/2024,CLOTHING,Running Shoes,West,Online,UPI,5,273.79,151.52,1368.95,22.0,2.0
ORD105159,14/11/2024,Clothing,Denim Jacket,East,In-Store,Credit Card,8,449.04,182.69,3592.32,19.0,3.0
ORD109732,2023-11-17,HOME & KITCHEN,Table Lamp,South,Online,Debit Card,9,$360.44,220.95,3243.96,27.0,5.0
ORD105940,19/08/2024, Home & Kitchen,Bedsheet Set,,Online,Net Banking,1,287.43,196.94,287.43,29.0,5.0
ORD102380,16-May-2024,BEAUTY,Sunscreen,East,Online,UPI,3,234.38,149.95,703.14,44.0,
ORD108223,2023-08-13,sports ,Resistance Bands,North,In-Store,Credit Card,8,$123.55,49.43,988.4,55.0,3.0
ORD108093,11-Dec-2024,sports ,Football,West,In-Store,Net Banking,9 ,408.43,248.58,3675.87,49.0,5.0
ORD101287,2023-11-08, Beauty,Shampoo,East,Online,Credit Card,4,294.85,181.79,1179.4,26.0,
ORD104659,02-Feb-2023,electronics ,Laptop Stand,East,Online,Credit Card,5,404.97,204.24,2024.85,,
ORD103863,22/06/2024, Electronics,Wireless Mouse,Central,Online,UPI,2,182.59,139.84,365.18,28.0,3.0
ORD109919,2024-05-22, Electronics,USB-C Hub,West,In-Store,Net Banking,6,269.0,151.63,1614.0,42.0,3.0
ORD104308,16/04/2024,Home & Kitchen,Storage Boxes,West,In-Store,Credit Card,8,97.52,56.75,780.16,27.0,2.0
ORD100802,06/01/2024, Home & Kitchen,Bedsheet Set,South,Online,Credit Card,8 ,,216.86,2545.52,49.0,3.0
ORD104034,09-Sep-2023,Electronics,Laptop Stand,South,Online,Credit Card,10,7.38,4.45,73.8,53.0,5.0
ORD109616,,ELECTRONICS,Smartwatch,Central,In-Store,Net Banking,7,418.95,259.49,2932.65,,1.0
ORD102590,01/02/2024, Beauty,Sunscreen,West,Online,Credit Card,7,138.68,66.95,970.76,26.0,3.0
ORD109986,07-27-2023, Toys,Building Blocks,North,Online,Debit Card,8,$289.81,135.71,2318.48,38.0,1.0
ORD105009,24-Apr-2023, Beauty,Lipstick,East,Online,Net Banking,8,48.7,23.41,389.6,18.0,1.0
ORD108158,09-Mar-2023,TOYS,Board Game,East,In-Store,Credit Card,8,480.47,362.31,3843.76,34.0,4.0
ORD101550,26-Aug-2023, Home & Kitchen,Table Lamp,South,Online,Credit Card,5,281.29,151.56,1406.45,18.0,4.0
ORD106646,2024-08-17,beauty ,Face Serum,East,In-Store,,5 ,420.09,334.28,2100.45,43.0,3.0
ORD108097,2023-02-22, Electronics,USB-C Hub,East,Online,Credit Card,1,467.28,206.45,467.28,34.0,3.0
ORD106629,01-May-2024,home & kitchen ,Blender,West,In-Store,Credit Card,,$178.9,135.31,1431.2,61.0,2.0
ORD101664,02-Jul-2024,clothing ,Wool Sweater,Central,In-Store,Cash,10,491.75,244.22,4917.5,51.0,4.0
ORD101592,30/08/2024,home & kitchen ,Table Lamp,South,In-Store,Net Banking,9,169.43,115.27,1524.87,45.0,1.0
ORD110310,05/08/2023,SPORTS,Resistance Bands,East,Online,Cash,2,,186.12,498.92,38.0,4.0
ORD109954,2023-04-18,CLOTHING,Running Shoes,Central,Online,Cash,5,232.49,185.38,1162.45,42.0,3.0
ORD106606,12-Apr-2023, Home & Kitchen,Non-stick Pan,Central,Online,Debit Card,10,425.93,337.45,4259.3,33.0,4.0
ORD101998,05-07-2023,HOME & KITCHEN,Blender,South,Online,Debit Card,8 ,$38.0,30.38,304.0,50.0,5.0
ORD106116,2023-09-18,home & kitchen ,Table Lamp,West,In-Store,Cash,9,277.24,207.26,2495.16,44.0,2.0
ORD101848,16-Dec-2024,SPORTS,Dumbbell Set,South,Online,Debit Card,10,$321.4,158.86,3214.0,,4.0
ORD103362,19-Mar-2024, Electronics,Smartwatch,West,In-Store,UPI,1 ,$127.08,84.81,127.08,33.0,3.0
ORD103992,2023-06-18,ELECTRONICS,USB-C Hub,West,Online,Credit Card,7,464.18,261.3,3249.26,39.0,
ORD103060,2024-03-31,clothing ,Cotton T-Shirt,East,Online,UPI,7,359.18,159.42,2514.26,31.0,4.0
ORD109073,12-28-2024,Beauty,Face Serum,North,In-Store,Cash,5,147.31,95.14,736.55,32.0,4.0
ORD108720,08-07-2023,TOYS,Puzzle Set,Central,In-Store,Cash,3,37.15,29.2,111.45,32.0,4.0
ORD100237,01/06/2024, Toys,Puzzle Set,West,Online,Net Banking,2 ,348.5,215.06,697.0,54.0,3.0
ORD102926,21-Nov-2024,home & kitchen ,Non-stick Pan,West,In-Store,Credit Card,2,177.24,104.15,354.48,29.0,2.0
ORD100771,2023-07-08, Clothing,Denim Jacket,West,Online,Debit Card,7,150.84,61.2,1055.88,44.0,4.0
ORD108758,25-Jul-2023,beauty ,Sunscreen,South,Online,Cash,5,329.55,150.46,1647.75,34.0,3.0
ORD100467,08-13-2023,sports ,Yoga Mat,Central,Online,UPI,6,$285.82,143.66,1714.92,41.0,4.0
ORD105160,12/12/2024,beauty ,Sunscreen,North,Online,Credit Card,3,350.92,274.39,1052.76,31.0,2.0
ORD100260,06/05/2024,Home & Kitchen,Non-stick Pan,West,Online,Cash,10 ,,226.07,3888.9,18.0,2.0
ORD100152,10-08-2023,Toys,Action Figure,East,In-Store,Cash,9,455.91,332.37,4103.19,22.0,4.0
ORD107501,2024-01-04,HOME & KITCHEN,Storage Boxes,Central,In-Store,Net Banking,9,$335.57,250.26,3020.13,35.0,5.0
ORD107401,20/07/2023, Home & Kitchen,Non-stick Pan,,In-Store,Net Banking,6,432.08,262.5,2592.48,41.0,3.0
ORD107871,2023-11-14,CLOTHING,Wool Sweater,West,In-Store,Credit Card,8,308.16,141.69,2465.28,18.0,4.0
ORD105935,21/06/2024,toys ,Building Blocks,North,Online,Net Banking,1,210.8,122.22,210.8,18.0,3.0
ORD103483,12-05-2024,CLOTHING,Denim Jacket,South,In-Store,Cash,8,178.0,136.83,1424.0,37.0,5.0
ORD105539,2024-02-24,CLOTHING,Cotton T-Shirt,Central,In-Store,Debit Card,,485.7,305.78,3885.6,34.0,4.0
ORD103577,11-Apr-2024, Electronics,Laptop Stand,North,Online,UPI,8,269.38,131.27,2155.04,19.0,4.0
ORD108583,08-May-2023, Electronics,USB-C Hub,North,In-Store,,2,350.26,194.66,700.52,37.0,
ORD105279,02/10/2024, Electronics,Bluetooth Speaker,South,Online,Debit Card,5,$386.53,257.19,1932.65,47.0,1.0
ORD103902,29-Mar-2023,clothing ,Summer Dress,West,In-Store,Cash,2,90.74,38.27,181.48,49.0,4.0
ORD109689,,Beauty,Sunscreen,Central,Online,UPI,7,13.47,5.71,94.29,62.0,3.0
ORD103669,2024-09-21,toys ,Building Blocks,South,In-Store,Net Banking,9,469.6,247.38,4226.4,46.0,2.0
ORD105036,13/02/2023,BEAUTY,Lipstick,West,Online,Cash,,26.39,19.4,211.12,44.0,
ORD102082,02-03-2023,ELECTRONICS,USB-C Hub,West,Online,Cash,6,$53.53,32.69,321.18,35.0,4.0
ORD109042,2023-02-15,Home & Kitchen,Bedsheet Set,East,Online,Cash,9,381.43,200.19,3432.87,37.0,2.0
ORD103253,23-Jun-2024,Toys,Puzzle Set,South,In-Store,Credit Card,6,270.59,189.62,1623.54,42.0,2.0
ORD104939,14/09/2024, Clothing,Denim Jacket,North,Online,Credit Card,2,180.56,136.32,361.12,49.0,1.0
ORD106276,18/06/2023,TOYS,RC Car,Central,Online,UPI,2 ,324.6,153.89,649.2,30.0,5.0
ORD109885,08/04/2023, Home & Kitchen,Table Lamp,North,Online,Credit Card,8,346.36,217.84,2770.88,44.0,3.0
ORD103581,20-Aug-2024,Home & Kitchen,Storage Boxes,Central,In-Store,Net Banking,10,143.4,90.1,1434.0,22.0,2.0
ORD109541,25-Jan-2024,electronics ,Smartwatch,Central,Online,Net Banking,5,256.34,177.56,1281.7,33.0,5.0
ORD110375,01-10-2024,clothing ,Summer Dress,West,In-Store,Debit Card,3,84.07,44.83,252.21,48.0,1.0
ORD107696,18-Feb-2024,Electronics,Smartwatch,North,In-Store,Net Banking,5,64.54,41.74,322.7,50.0,5.0
ORD108168,21/09/2023, Electronics,Laptop Stand,West,In-Store,UPI,2,478.31,,956.62,34.0,1.0
ORD107069,12-07-2023,sports ,Dumbbell Set,South,Online,Debit Card,2 ,415.04,297.42,830.08,24.0,5.0
ORD105404,29-Jan-2024,clothing ,Denim Jacket,Central,In-Store,UPI,5,154.69,76.65,773.45,52.0,2.0
ORD104858,2023-09-01,beauty ,Sunscreen,North,Online,Debit Card,2 ,23.49,,46.98,41.0,4.0
ORD108574,2023-11-24,CLOTHING,Denim Jacket,West,Online,Debit Card,8,,103.73,1406.64,44.0,2.0
ORD108698,2024-04-29,ELECTRONICS,USB-C Hub,West,In-Store,UPI,6,487.01,329.87,2922.06,34.0,3.0
ORD104503,2023-07-07,Electronics,Bluetooth Speaker,North,In-Store,Net Banking,3,465.71,359.98,1397.13,69.0,3.0
ORD101116,2023-06-05,TOYS,RC Car,West,Online,Credit Card,3,236.69,138.82,710.07,30.0,5.0
ORD109259,12/02/2023,Clothing,Summer Dress,West,Online,UPI,4,79.98,52.44,319.92,45.0,5.0
ORD108774,04-23-2024, Beauty,Face Serum,West,In-Store,Credit Card,1,297.06,184.21,297.06,56.0,3.0
ORD100018,03-Jan-2023,sports ,Dumbbell Set,West,Online,Debit Card,7,144.06,88.9,1008.42,41.0,3.0
ORD107283,2023-02-13,Electronics,Smartwatch,West,Online,Net Banking,5,156.36,99.74,781.8,19.0,5.0
ORD110297,2023-08-25, Toys,RC Car,West,In-Store,Cash,8,173.37,115.67,1386.96,44.0,5.0
ORD106450,13-Jan-2024,clothing ,Denim Jacket,West,In-Store,Net Banking,6,$456.99,327.44,2741.94,43.0,3.0
ORD107481,2023-10-23, Clothing,Wool Sweater,South,Online,Debit Card,1,236.14,150.2,236.14,,1.0
ORD102661,10-15-2024,BEAUTY,Sunscreen,South,Online,Cash,6,$9.57,6.92,57.42,39.0,3.0
ORD110167,05-Aug-2023,Electronics,USB-C Hub,North,In-Store,Credit Card,6,344.07,234.33,2064.42,27.0,5.0
ORD104198,2024-09-21,Toys,Building Blocks,East,In-Store,Credit Card,10,478.48,342.41,4784.8,28.0,1.0
ORD107760,2023-06-05, Electronics,USB-C Hub,South,In-Store,Debit Card,7,$133.44,68.82,934.08,25.0,5.0
ORD110418,05-11-2024,TOYS,Action Figure,East,In-Store,Credit Card,1,372.5,171.89,372.5,39.0,1.0
ORD102509,01-24-2024,sports ,Yoga Mat,East,In-Store,Cash,5,408.94,294.86,2044.7,,4.0
ORD109734,18-Apr-2023, Toys,RC Car,South,Online,Debit Card,3,437.09,256.16,1311.27,18.0,3.0
ORD107357,2023-12-04,home & kitchen ,Table Lamp,East,Online,Debit Card,10,216.26,117.34,2162.6,37.0,4.0
ORD106812,20/08/2024,Electronics,USB-C Hub,West,In-Store,Net Banking,7 ,,293.12,3262.91,27.0,4.0
ORD103758,2024-10-23,Sports,Yoga Mat,East,In-Store,Credit Card,9,149.45,105.52,1345.05,28.0,
ORD106031,03-07-2023,Clothing,Summer Dress,South,Online,Cash,9 ,$325.0,219.32,2925.0,45.0,2.0
ORD106132,31/10/2024, Beauty,Face Serum,North,Online,Credit Card,9,166.61,111.49,1499.49,18.0,2.0
ORD104433,07-29-2024,CLOTHING,Running Shoes,West,Online,Net Banking,9,$466.56,304.31,4199.04,48.0,5.0
ORD103114,2023-12-15,Home & Kitchen,Non-stick Pan,South,Online,Cash,1,462.69,258.66,462.69,53.0,4.0
ORD109770,06-Nov-2024,Toys,Puzzle Set,North,In-Store,Cash,2,75.65,42.16,151.3,36.0,5.0
ORD100904,09/08/2024,HOME & KITCHEN,Non-stick Pan,East,In-Store,UPI,4,$473.81,283.58,1895.24,24.0,5.0
ORD107647,12-Oct-2024,TOYS,Board Game,North,In-Store,UPI,7,170.7,124.71,1194.9,63.0,
